Unnamed: 0,row_id,company_id,sale_id,sale_date,product_name,product_sum,sale_type,product_duration,sale_year,sale_month,sale_day,sale_quarter,sale_dayofweek,is_weekend,sale_year_month
13613,row_924cdc72b8f7,comp_b45e04ff5879,sal_68fd3e6c086b,2021-05-15,Расширения,12000,Продление,12,2021,5,15,2,5,True,2021-05
13614,row_756723dacd7c,comp_b45e04ff5879,sal_519b4af35cef,2019-05-11,Enterprise-150,18000,Продление,12,2019,5,11,2,5,True,2019-05
13615,row_b0396c452b37,comp_b45e04ff5879,sal_41033a7c63a7,2023-05-30,Enterprise-500,29000,Продление,12,2023,5,30,2,1,False,2023-05
13616,row_17361c9a8a60,comp_b45e04ff5879,sal_c0057525b32e,2019-03-26,Тарифы Webinar СМБ,11000,,1,2019,3,26,1,1,False,2019-03
13617,row_430da9439bb8,comp_b45e04ff5879,sal_b292008415f7,2023-02-28,Расширения,13000,Расширение,3,2023,2,28,1,1,False,2023-02
13618,row_f9f9394ef109,comp_c38c9cf63d37,sal_bcdcf71ac4e9,2019-09-21,Расширения,11000,Новая,6,2019,9,21,3,5,True,2019-09
13619,row_3ce70b31cd8b,comp_c38c9cf63d37,sal_bcdcf71ac4e9,2019-09-21,Расширения,10000,Новая,6,2019,9,21,3,5,True,2019-09
13620,row_abb9b54c19f2,comp_0521b99d783a,sal_f487850f67e6,2019-06-21,Тарифы Webinar СМБ,11000,Продление,1,2019,6,21,2,4,False,2019-06
13621,row_081c8b35d77f,comp_0521b99d783a,sal_0850669cb3bc,2019-07-23,Тарифы Webinar СМБ,11000,Продление,1,2019,7,23,3,1,False,2019-07
13622,row_d19249c238a6,comp_0521b99d783a,sal_0fcc2fef18da,2021-01-16,Расширения,10000,Возврат,1,2021,1,16,1,5,True,2021-01
13623,row_4f4be00f62e3,comp_0521b99d783a,sal_0dd442d7f15f,2019-03-31,Тарифы Webinar СМБ,11000,Возврат,1,2019,3,31,1,6,True,2019-03
13624,row_63f7faceab6e,comp_0521b99d783a,sal_c098c5be8956,2019-11-25,Расширения,10000,Возврат,1,2019,11,25,4,0,False,2019-11
13625,row_ee81bfb782b9,comp_0521b99d783a,sal_b60171acf7b6,2018-04-08,Тарифы Webinar СМБ,11000,Продление,1,2018,4,8,2,6,True,2018-04
13626,row_f7024c2cb3cb,comp_0521b99d783a,sal_655d9b671d2f,2020-12-01,Расширения,10000,Продление,1,2020,12,1,4,1,False,2020-12
13627,row_439ca33f0bb0,comp_0521b99d783a,sal_84c76dc3024d,2019-12-03,Тарифы Webinar СМБ,11000,Возврат,1,2019,12,3,4,1,False,2019-12
13628,row_4d0793ffdf48,comp_0521b99d783a,sal_23235653581f,2020-06-20,Тарифы Webinar СМБ,11000,Продление,1,2020,6,20,2,5,True,2020-06
13629,row_17e4656a7895,comp_0521b99d783a,sal_c098c5be8956,2019-11-25,Расширения,10000,Возврат,1,2019,11,25,4,0,False,2019-11
13630,row_a75915d9503c,comp_0521b99d783a,sal_1b5abffbe52f,2019-06-24,Тарифы Webinar СМБ,10000,Продление,1,2019,6,24,2,0,False,2019-06
13631,row_f4a7a0c60fa3,comp_0521b99d783a,sal_0fcc2fef18da,2021-01-16,Тарифы Webinar СМБ,11000,Возврат,1,2021,1,16,1,5,True,2021-01
13632,row_9b54253a6887,comp_0521b99d783a,sal_655d9b671d2f,2020-12-01,Тарифы Webinar СМБ,11000,Продление,1,2020,12,1,4,1,False,2020-12
13633,row_215607b7ce99,comp_0521b99d783a,sal_c098c5be8956,2019-11-25,Расширения,10000,Возврат,1,2019,11,25,4,0,False,2019-11
13634,row_dc1b35fa0442,comp_0521b99d783a,sal_c098c5be8956,2019-11-25,Расширения,10000,Возврат,1,2019,11,25,4,0,False,2019-11
13635,row_4bb0d829e9c1,comp_0521b99d783a,sal_64ef1504bd32,2017-10-21,Тарифы Webinar СМБ,11000,,1,2017,10,21,4,5,True,2017-10
13636,row_81fee5b02979,comp_0521b99d783a,sal_9a2f34a7b9f8,2018-05-08,Тарифы Webinar СМБ,11000,Продление,1,2018,5,8,2,1,False,2018-05
13637,row_2e169f5a63a3,comp_0521b99d783a,sal_90b2d8dc894c,2018-02-28,Тарифы Webinar СМБ,11000,Продление,1,2018,2,28,1,2,False,2018-02
13638,row_9d9a71cf05e8,comp_0521b99d783a,sal_ee86ffe1480a,2018-08-05,Тарифы Webinar СМБ,11000,Возврат,1,2018,8,5,3,6,True,2018-08
13639,row_4c463de66a92,comp_0521b99d783a,sal_dcbcc95d2bd1,2020-06-01,Расширения,10000,Продление,1,2020,6,1,2,0,False,2020-06
13640,row_bcc8bc0dbf98,comp_f6e73f6d43ab,sal_f8cf16bfde37,2015-06-26,Тарифы Webinar СМБ,10000,,2,2015,6,26,2,4,False,2015-06
13641,row_afe01d0ca541,comp_f6e73f6d43ab,sal_2d2d07763a28,2016-07-04,Тарифы Webinar СМБ,10000,,1,2016,7,4,3,0,False,2016-07
13642,row_4bbb476aec24,comp_f6e73f6d43ab,sal_301f884766b0,2015-05-18,Расширения,10000,,2,2015,5,18,2,0,False,2015-05
13643,row_f9dcbf7b5fa2,comp_f6e73f6d43ab,sal_301f884766b0,2015-05-18,Тарифы Webinar СМБ,10000,,2,2015,5,18,2,0,False,2015-05
13644,row_8e4c5a4fd70f,comp_f6e73f6d43ab,sal_795aa0457dc2,2015-05-20,Тарифы Webinar СМБ,10000,,2,2015,5,20,2,2,False,2015-05
13645,row_974ee9174988,comp_0447816763a3,sal_700ade83acae,2020-03-24,Enterprise-100,12000,Новая,12,2020,3,24,1,1,False,2020-03
13646,row_ce46793465f8,comp_0447816763a3,sal_700ade83acae,2020-03-24,Расширения,10000,Новая,12,2020,3,24,1,1,False,2020-03
13647,row_a75e9759b5d8,comp_c38c9cf63d37,sal_bcdcf71ac4e9,2019-09-21,Enterprise-500,13000,Новая,6,2019,9,21,3,5,True,2019-09
13648,row_6e4f61f7ae80,comp_c38c9cf63d37,sal_bcdcf71ac4e9,2019-09-21,Расширения,11000,Новая,6,2019,9,21,3,5,True,2019-09
13649,row_d6ace34d5c8f,comp_0521b99d783a,sal_798a4afbc681,2019-04-15,Расширения,10000,Продление,1,2019,4,15,2,0,False,2019-04
13650,row_921ec0a232c8,comp_0521b99d783a,sal_caad663083bc,2018-01-28,Тарифы Webinar СМБ,11000,Продление,1,2018,1,28,1,6,True,2018-01
13651,row_41697b29c988,comp_0521b99d783a,sal_c842a7e9f204,2020-05-16,Тарифы Webinar СМБ,11000,Возврат,1,2020,5,16,2,5,True,2020-05
13652,row_f438aa56c912,comp_0521b99d783a,sal_c1f626ba5cf1,2019-09-07,Тарифы Webinar СМБ,11000,Продление,1,2019,9,7,3,5,True,2019-09
13653,row_af9b76c9efd6,comp_0521b99d783a,sal_5b08f74714b3,2017-09-20,Тарифы Webinar СМБ,11000,,1,2017,9,20,3,2,False,2017-09
13654,row_fc8a0f55157c,comp_0521b99d783a,sal_fe3095598758,2019-04-14,Тарифы Webinar СМБ,10000,Продление,1,2019,4,14,2,6,True,2019-04
13655,row_bcd3f1f53db9,comp_eb4b9de36171,sal_6a81c52d638e,2023-06-27,Расширения,10000,Продление,24,2023,6,27,2,1,False,2023-06
13656,row_dd2f96fae888,comp_eb4b9de36171,sal_6a81c52d638e,2023-06-27,Расширения,15000,Продление,24,2023,6,27,2,1,False,2023-06
13657,row_cae0613e778b,comp_eb4b9de36171,sal_9c9f9eb2b22d,2021-06-27,Расширения,12000,Продление,12,2021,6,27,2,6,True,2021-06
13658,row_474b90479e6c,comp_eb4b9de36171,sal_6a81c52d638e,2023-06-27,Расширения,10000,Продление,24,2023,6,27,2,1,False,2023-06
13659,row_324eb5f19132,comp_eb4b9de36171,sal_ef880a336333,2022-06-27,Расширения,10000,Продление,12,2022,6,27,2,0,False,2022-06
13660,row_1a07b70e648f,comp_eb4b9de36171,sal_6a81c52d638e,2023-06-27,Общие Тарифы Webinar Enterprise,70000,Продление,24,2023,6,27,2,1,False,2023-06
13661,row_d5d24e4cc96b,comp_654829048f75,sal_90af54644d52,2022-01-15,Тарифы Webinar СМБ,17000,Возврат,12,2022,1,15,1,5,True,2022-01
13662,row_dd4352bec3f7,comp_eb4b9de36171,sal_9c9f9eb2b22d,2021-06-27,Расширения,10000,Продление,12,2021,6,27,2,6,True,2021-06
13663,row_3b2ea5a1bf32,comp_eb4b9de36171,sal_1b5937246f23,2020-06-27,Расширения,15000,Возврат,12,2020,6,27,2,5,True,2020-06
13664,row_287a21838744,comp_a76a1ad42c25,sal_4d0042c57f28,2021-01-01,Enterprise-1000,37000,Продление,12,2021,1,1,1,4,False,2021-01
13665,row_5fb243a9fc4f,comp_a76a1ad42c25,sal_166d412131db,2017-07-10,Enterprise-500,14000,,4,2017,7,10,3,0,False,2017-07
13666,row_d7f0ecaffe38,comp_a76a1ad42c25,sal_033bcdc235cd,2016-01-01,Enterprise-300,14000,,6,2016,1,1,1,4,False,2016-01
13667,row_476e4c3f1b04,comp_e2bf15f47661,sal_0d396cf2ddb3,2020-10-25,Тарифы Webinar СМБ,11000,Новая,14,2020,10,25,4,6,True,2020-10
13668,row_6a248abb4e5f,comp_a76a1ad42c25,sal_1f21f68a81a8,2017-01-10,Enterprise-300,14000,,6,2017,1,10,1,1,False,2017-01
13669,row_ad3ad64fa0cc,comp_e2bf15f47661,sal_6bfac09ab87a,2022-12-25,Чаты,10000,Продление,12,2022,12,25,4,6,True,2022-12
13670,row_a64584f238e2,comp_eb4b9de36171,sal_9e4fb66c8f97,2020-12-05,Расширения,11000,Продление,8,2020,12,5,4,5,True,2020-12
13671,row_3778d026c88b,comp_e2bf15f47661,sal_6bfac09ab87a,2022-12-25,Доски,10000,Продление,12,2022,12,25,4,6,True,2022-12
13672,row_7af854c7dcd4,comp_a76a1ad42c25,sal_6871cc506a3b,2020-01-11,Расширения,10000,Продление,1,2020,1,11,1,5,True,2020-01
13673,row_e2101d25c49e,comp_eb4b9de36171,sal_a00e92d12b9e,2018-10-24,Тарифы Webinar СМБ,11000,Новая,1,2018,10,24,4,2,False,2018-10
13674,row_e86cccd3cb65,comp_a76a1ad42c25,sal_dcaa14adcf74,2021-12-31,Enterprise-1000,46000,Продление,24,2021,12,31,4,4,False,2021-12
13675,row_082247d10737,comp_eb4b9de36171,sal_9c9f9eb2b22d,2021-06-27,Enterprise Total-300,41000,Продление,12,2021,6,27,2,6,True,2021-06
13676,row_15b784c5b27e,comp_e2bf15f47661,sal_6bfac09ab87a,2022-12-25,МТС Линк. Команда,10000,Продление,12,2022,12,25,4,6,True,2022-12
13677,row_3f8fa412d363,comp_a76a1ad42c25,sal_6871cc506a3b,2020-01-11,Enterprise-1000,36000,Продление,12,2020,1,11,1,5,True,2020-01
13678,row_68fe4ace9177,comp_eb4b9de36171,sal_9c9f9eb2b22d,2021-06-27,Расширения,10000,Продление,12,2021,6,27,2,6,True,2021-06
13679,row_e4113dcd2853,comp_e2bf15f47661,sal_a5fda5befbd0,2021-12-25,Тарифы Webinar СМБ,11000,Продление,12,2021,12,25,4,5,True,2021-12
13680,row_7545dd48eba0,comp_a76a1ad42c25,sal_e4820cfb618a,2018-09-01,Расширения,20000,,4,2018,9,1,3,5,True,2018-09
13681,row_22cc3d479cda,comp_eb4b9de36171,sal_9c9f9eb2b22d,2021-06-27,Расширения,10000,Продление,12,2021,6,27,2,6,True,2021-06
13682,row_0f8268d0f53e,comp_a76a1ad42c25,sal_b74aed0808ee,2015-04-24,Enterprise-500,14000,,9,2015,4,24,2,4,False,2015-04
13683,row_09de74434cce,comp_eb4b9de36171,sal_ef880a336333,2022-06-27,Общие Тарифы Webinar Enterprise,44000,Продление,12,2022,6,27,2,0,False,2022-06
13684,row_823d4f3493fd,comp_a76a1ad42c25,sal_4d0042c57f28,2021-01-01,Расширения,10000,Продление,12,2021,1,1,1,4,False,2021-01
13685,row_7da09087d9f6,comp_d14a06f459d1,sal_cb7be3b5f7c7,2017-10-01,Тарифы Webinar СМБ,10000,,1,2017,10,1,4,6,True,2017-10
13686,row_666a46f012ef,comp_a76a1ad42c25,sal_dcaa14adcf74,2021-12-31,Расширения,10000,Продление,24,2021,12,31,4,4,False,2021-12
13687,row_5be321c205fd,comp_a76a1ad42c25,sal_b7b1be7d8b9c,2018-01-10,Enterprise-500,21000,,12,2018,1,10,1,2,False,2018-01
13688,row_985a85d272f5,comp_a76a1ad42c25,sal_00c489e75a66,2022-12-01,Расширения,11000,Расширение,1,2022,12,1,4,3,False,2022-12
13689,row_1c306c46bbc2,comp_a76a1ad42c25,sal_64f666298e29,2019-01-11,Enterprise-1000,34000,Продление,12,2019,1,11,1,4,False,2019-01
13690,row_d7b6d8f56def,comp_a76a1ad42c25,sal_64f666298e29,2019-01-11,Расширения,10000,Продление,12,2019,1,11,1,4,False,2019-01
13691,row_9115c0b62d45,comp_a76a1ad42c25,sal_00c489e75a66,2022-12-01,Расширения,11000,Расширение,1,2022,12,1,4,3,False,2022-12
13692,row_2b6f7cb06b91,comp_a76a1ad42c25,sal_87a2f0d70b50,2014-12-13,Тарифы Webinar СМБ,13000,,6,2014,12,13,4,5,True,2014-12
13693,row_7e2d78f7c681,comp_a76a1ad42c25,sal_a0a724d8e738,2018-03-23,Расширения,15000,Продление,2,2018,3,23,1,4,False,2018-03
13694,row_28dc33c5bbed,comp_a76a1ad42c25,sal_23be8b65e4b5,2017-11-10,Enterprise-500,12000,,2,2017,11,10,4,4,False,2017-11
13695,row_4c30d0d46fd4,comp_a76a1ad42c25,sal_22c3cec4bc58,2016-07-01,Enterprise-300,14000,,6,2016,7,1,3,4,False,2016-07
13696,row_752712654a9e,comp_a76a1ad42c25,sal_aa7e4d4f381f,2015-03-01,Расширения,11000,,4,2015,3,1,1,6,True,2015-03
13697,row_04dac706f4a0,comp_e6260780df02,sal_f56806f06aa8,2016-05-16,Enterprise-3000,14000,Новая,2,2016,5,16,2,0,False,2016-05
13698,row_fe0021bd6f35,comp_e6260780df02,sal_e03b1ccac140,2017-07-11,Enterprise-500,11000,,1,2017,7,11,3,1,False,2017-07
13699,row_584319fa395f,comp_e6260780df02,sal_b6a3ce7c00a6,2016-07-30,Enterprise-3000,14000,,2,2016,7,30,3,5,True,2016-07
13700,row_c8dd8b320877,comp_e6260780df02,sal_dd27eb30d501,2018-02-17,Enterprise-500,11000,,1,2018,2,17,1,5,True,2018-02
13701,row_72665afcb116,comp_e6260780df02,sal_53ba410448bc,2018-03-19,Enterprise-500,11000,Продление,1,2018,3,19,1,0,False,2018-03
13702,row_f521835794b8,comp_c38c9cf63d37,sal_bff0c1c18a0a,2019-11-27,Расширения,10000,Продление,1,2019,11,27,4,2,False,2019-11
13703,row_5e7c9f47c4c3,comp_d14a06f459d1,sal_f777606617ec,2018-01-13,Тарифы Webinar СМБ,10000,,1,2018,1,13,1,5,True,2018-01
13704,row_2af0011959ae,comp_d14a06f459d1,sal_61aa0eea9d70,2017-11-01,Тарифы Webinar СМБ,10000,,1,2017,11,1,4,2,False,2017-11
13705,row_db57fa190867,comp_fa190b4831db,sal_02b25cbc620b,2022-02-06,Enterprise Total-300,47000,Расширение,12,2022,2,6,1,6,True,2022-02
13706,row_6186947c8a6b,comp_22a3185a0c0a,sal_37c660a8eb62,2019-11-11,Расширения,12000,Продление,12,2019,11,11,4,0,False,2019-11
13707,row_44d01ad721f2,comp_22a3185a0c0a,sal_58c84d9f3db0,2018-11-11,Enterprise-300,13000,,4,2018,11,11,4,6,True,2018-11
13708,row_35fa47026f4e,comp_22a3185a0c0a,sal_859d6c815cde,2019-03-11,Enterprise-300,13000,,4,2019,3,11,1,0,False,2019-03
13709,row_505fc8eebf20,comp_22a3185a0c0a,sal_37c660a8eb62,2019-11-11,Расширения,10000,Продление,12,2019,11,11,4,0,False,2019-11
13710,row_cd59c0f585ed,comp_22a3185a0c0a,sal_2317bb6374ad,2016-02-01,Enterprise-100,11000,Новая,3,2016,2,1,1,0,False,2016-02
13711,row_df5a0e927f6a,comp_22a3185a0c0a,sal_859d6c815cde,2019-03-11,Enterprise-300,12000,,4,2019,3,11,1,0,False,2019-03
13712,row_872f973b1b88,comp_22a3185a0c0a,sal_f588f87c132a,2018-07-11,Расширения,11000,Продление,4,2018,7,11,3,2,False,2018-07
13713,row_92a57fcfb811,comp_22a3185a0c0a,sal_3ec146fb7298,2016-08-01,Enterprise-100,13000,,6,2016,8,1,3,0,False,2016-08
13714,row_cc726b31548e,comp_22a3185a0c0a,sal_02d933043555,2017-10-02,Enterprise-100,13000,,12,2017,10,2,4,0,False,2017-10
13715,row_9272d1a13393,comp_22a3185a0c0a,sal_c197fd3ecd1a,2016-05-01,Enterprise-100,11000,,3,2016,5,1,2,6,True,2016-05
13716,row_9f8e079df4b6,comp_22a3185a0c0a,sal_397934aad293,2017-02-01,Enterprise-100,13000,,6,2017,2,1,1,2,False,2017-02
13717,row_46ac22312f6e,comp_22a3185a0c0a,sal_ec6f6d5a483a,2018-11-12,Расширения,10000,,12,2018,11,12,4,0,False,2018-11
13718,row_4f2c5a1363f6,comp_22a3185a0c0a,sal_79360ce9b619,2018-05-11,Enterprise-300,14000,,6,2018,5,11,2,4,False,2018-05
13719,row_b3228baa8e74,comp_22a3185a0c0a,sal_58c84d9f3db0,2018-11-11,Расширения,11000,,4,2018,11,11,4,6,True,2018-11
13720,row_380cad94bc01,comp_22a3185a0c0a,sal_79360ce9b619,2018-05-11,Расширения,10000,,6,2018,5,11,2,4,False,2018-05
13721,row_2991b52ad9aa,comp_22a3185a0c0a,sal_58c84d9f3db0,2018-11-11,Enterprise-300,12000,,4,2018,11,11,4,6,True,2018-11
13722,row_9f888d22a588,comp_22a3185a0c0a,sal_859d6c815cde,2019-03-11,Расширения,11000,,4,2019,3,11,1,0,False,2019-03
13723,row_05db9a215b29,comp_22a3185a0c0a,sal_33e326849db4,2020-11-11,Enterprise-300,21000,Продление,12,2020,11,11,4,2,False,2020-11
13724,row_bc8b9fafdcd0,comp_22a3185a0c0a,sal_68c502cfd68f,2022-05-11,Расширения,13000,Продление,12,2022,5,11,2,2,False,2022-05
13725,row_553ec2936ec3,comp_22a3185a0c0a,sal_70d9be2dfa93,2021-11-11,Enterprise-300,16000,Продление,6,2021,11,11,4,3,False,2021-11
13726,row_ac4bed3d8089,comp_22a3185a0c0a,sal_36307d4a4d0f,2017-09-30,Enterprise-100,13000,,12,2017,9,30,3,5,True,2017-09
13727,row_531a880b2167,comp_22a3185a0c0a,sal_986fca22ffb2,2019-11-11,Enterprise-300,20000,Продление,12,2019,11,11,4,0,False,2019-11
13728,row_dd2f48865f2e,comp_22a3185a0c0a,sal_986fca22ffb2,2019-11-11,Расширения,12000,Продление,12,2019,11,11,4,0,False,2019-11
13729,row_73bfa075abb9,comp_a97ac235dcac,sal_9544379b6c02,2020-02-25,Enterprise-100,12000,Новая,12,2020,2,25,1,1,False,2020-02
13730,row_c8374082f292,comp_a97ac235dcac,sal_9544379b6c02,2020-02-25,Расширения,10000,Новая,1,2020,2,25,1,1,False,2020-02
13731,row_b75ccb42f14c,comp_a97ac235dcac,sal_9544379b6c02,2020-02-25,Расширения,10000,Новая,12,2020,2,25,1,1,False,2020-02
13732,row_a51c0793a46d,comp_a97ac235dcac,sal_3f5fee36d813,2023-08-15,Тарифы Webinar СМБ,12000,Новая,3,2023,8,15,3,1,False,2023-08
13733,row_e1c1cd28be8a,comp_a97ac235dcac,sal_3f5fee36d813,2023-08-15,Расширения,10000,Новая,1,2023,8,15,3,1,False,2023-08
13734,row_dfe937240e3b,comp_833b4d26e555,sal_6c6e186be3ff,2022-10-07,Тарифы Webinar СМБ,10000,Расширение,1,2022,10,7,4,4,False,2022-10
13735,row_e2898d0eff9a,comp_833b4d26e555,sal_9dc8b0473c2c,2022-11-21,Тарифы Webinar СМБ,10000,Расширение,1,2022,11,21,4,0,False,2022-11
13736,row_fcfef0994bd2,comp_833b4d26e555,sal_6d00cc9a55b3,2021-11-10,Тарифы Webinar СМБ,10000,Расширение,1,2021,11,10,4,2,False,2021-11
13737,row_d35ce24a789c,comp_833b4d26e555,sal_f36dba0ef95d,2021-09-22,Тарифы Webinar СМБ,10000,Возврат,1,2021,9,22,3,2,False,2021-09
13738,row_c208fdc68cb8,comp_833b4d26e555,sal_6db14fb4b46f,2023-02-26,Тарифы Webinar СМБ,10000,Расширение,1,2023,2,26,1,6,True,2023-02
13739,row_8f96f7e8e67e,comp_833b4d26e555,sal_4d96fcc7e0ea,2021-03-03,Тарифы Webinar СМБ,10000,Новая,1,2021,3,3,1,2,False,2021-03
13740,row_14f86f93690b,comp_4ef7f0cd3ac6,sal_3f699a8e091f,2022-09-26,Enterprise-150,20000,Продление,13,2022,9,26,3,0,False,2022-09
13741,row_852d4d7c1818,comp_4ef7f0cd3ac6,sal_b25bf7573786,2021-10-18,Enterprise-150,19000,Продление,12,2021,10,18,4,0,False,2021-10
13742,row_2f260f7cdf23,comp_4ef7f0cd3ac6,sal_7a274617d830,2020-10-19,Enterprise-150,18000,Новая,12,2020,10,19,4,0,False,2020-10
13743,row_3e901cfc2485,comp_4ef7f0cd3ac6,sal_768ac0e756a6,2023-09-30,Enterprise-150,20000,Продление,12,2023,9,30,3,5,True,2023-09
13744,row_7a8e7f1d0f12,comp_fe9fcc6190ca,sal_96303dd51877,2021-11-21,Тарифы Webinar СМБ,10000,Продление,1,2021,11,21,4,6,True,2021-11
13745,row_4bc4dadc0790,comp_fe9fcc6190ca,sal_1519354eae78,2021-09-07,Тарифы Webinar СМБ,10000,Новая,1,2021,9,7,3,1,False,2021-09
13746,row_ca75f4eb0698,comp_9b1672521a9e,sal_1fb54e4a296a,2020-08-24,Тарифы Webinar СМБ,11000,Продление,12,2020,8,24,3,0,False,2020-08
13747,row_ccac70ae98b6,comp_9b1672521a9e,sal_6a8cdd9da53b,2017-06-19,Тарифы Webinar СМБ,11000,Новая,1,2017,6,19,2,0,False,2017-06
13748,row_67147a3749dd,comp_c5c754b5dac7,sal_6f547c84c354,2018-07-30,Enterprise-150,18000,Новая,12,2018,7,30,3,0,False,2018-07
13749,row_c99be0dff94e,comp_22a3185a0c0a,sal_813dfb4f580b,2023-05-13,Расширения,16000,Продление,24,2023,5,13,2,5,True,2023-05
13750,row_196749f14a2d,comp_22a3185a0c0a,sal_813dfb4f580b,2023-05-13,Расширения,11000,Продление,24,2023,5,13,2,5,True,2023-05
13751,row_357fc1a3200e,comp_22a3185a0c0a,sal_33e326849db4,2020-11-11,Расширения,10000,Продление,12,2020,11,11,4,2,False,2020-11
13752,row_b5f0f5778176,comp_22a3185a0c0a,sal_49efdd05947d,2019-07-11,Enterprise-300,13000,Продление,4,2019,7,11,3,3,False,2019-07
13753,row_3c0dc007006f,comp_22a3185a0c0a,sal_33e326849db4,2020-11-11,Расширения,12000,Продление,12,2020,11,11,4,2,False,2020-11
13754,row_c4d92e9973ea,comp_22a3185a0c0a,sal_68c502cfd68f,2022-05-11,Enterprise-300,25000,Продление,12,2022,5,11,2,2,False,2022-05
13755,row_6ceea395d767,comp_22a3185a0c0a,sal_49efdd05947d,2019-07-11,Расширения,11000,Продление,4,2019,7,11,3,3,False,2019-07
13756,row_76d4ac52531d,comp_22a3185a0c0a,sal_813dfb4f580b,2023-05-13,Enterprise-300,40000,Продление,24,2023,5,13,2,5,True,2023-05
13757,row_e1e609e53094,comp_22a3185a0c0a,sal_68c502cfd68f,2022-05-11,Расширения,10000,Продление,12,2022,5,11,2,2,False,2022-05
13758,row_559f06ed6eb7,comp_22a3185a0c0a,sal_49efdd05947d,2019-07-11,Расширения,11000,Продление,4,2019,7,11,3,3,False,2019-07
13759,row_24230ae62844,comp_22a3185a0c0a,sal_49efdd05947d,2019-07-11,Расширения,11000,Продление,4,2019,7,11,3,3,False,2019-07
13760,row_c5ab6058427e,comp_22a3185a0c0a,sal_70d9be2dfa93,2021-11-11,Расширения,11000,Продление,6,2021,11,11,4,3,False,2021-11
13761,row_6132f5be200b,comp_22a3185a0c0a,sal_49efdd05947d,2019-07-11,Enterprise-300,12000,Продление,4,2019,7,11,3,3,False,2019-07
13762,row_e6c011ae5724,comp_22a3185a0c0a,sal_70d9be2dfa93,2021-11-11,Расширения,10000,Продление,6,2021,11,11,4,3,False,2021-11
13763,row_b9bbec6debd4,comp_af1a8b5bee4e,sal_43857f9a0272,2019-10-19,Расширения,13000,Новая,12,2019,10,19,4,5,True,2019-10
13764,row_67256f37cb89,comp_4a5eed956b6d,sal_ffc9e3d689fb,2014-10-04,Тарифы Webinar СМБ,11000,Новая,3,2014,10,4,4,5,True,2014-10
13765,row_7a8ade0dbb91,comp_fa190b4831db,sal_6be2e77be799,2018-07-07,Enterprise Total-300,22000,,7,2018,7,7,3,5,True,2018-07
13766,row_d8253552d64e,comp_4a5eed956b6d,sal_76f2cf7499d2,2015-01-20,Тарифы Webinar СМБ,10000,,1,2015,1,20,1,1,False,2015-01
13767,row_69b031497421,comp_4a5eed956b6d,sal_fe1b8f378842,2017-12-11,Тарифы Webinar СМБ,22000,,60,2017,12,11,4,0,False,2017-12
13768,row_26427fb0ab70,comp_4a5eed956b6d,sal_20029facdd96,2017-12-10,Расширения,19000,,60,2017,12,10,4,6,True,2017-12
13769,row_cde0b4f3b69e,comp_4266524e0ff6,sal_1566b859261a,2014-11-22,Enterprise-50,11000,,1,2014,11,22,4,5,True,2014-11
13770,row_b48994f282a0,comp_4266524e0ff6,sal_091c6dc01695,2014-10-25,Enterprise-50,11000,Новая,1,2014,10,25,4,5,True,2014-10
13771,row_df5a3d17c863,comp_fa190b4831db,sal_e5ca1127dda8,2018-01-13,Enterprise-150,18000,,12,2018,1,13,1,5,True,2018-01
13772,row_5499307f94ab,comp_c3155a7993ac,sal_9d122a869ca5,2020-03-05,Расширения,11000,Продление,1,2020,3,5,1,3,False,2020-03
13773,row_6f40e85ef5d1,comp_c3155a7993ac,sal_1e6c2475684f,2022-08-01,Расширения,11000,Расширение,1,2022,8,1,3,0,False,2022-08
13774,row_19b41dd5f768,comp_c3155a7993ac,sal_509f5d92656f,2020-06-15,Enterprise Total-150,28000,Продление,12,2020,6,15,2,0,False,2020-06
13775,row_b92b74057afb,comp_c3155a7993ac,sal_6b3e55230b2b,2022-09-25,Enterprise Total-150,30000,Продление,12,2022,9,25,3,6,True,2022-09
13776,row_c428cb538780,comp_c3155a7993ac,sal_341347641966,2018-08-20,Расширения,11000,Продление,1,2018,8,20,3,0,False,2018-08
13777,row_b79922fe74d5,comp_fa190b4831db,sal_02b25cbc620b,2022-02-06,Расширения,17000,Расширение,12,2022,2,6,1,6,True,2022-02
13778,row_5f3ee2bd9181,comp_fa190b4831db,sal_02b25cbc620b,2022-02-06,Расширения,11000,Расширение,12,2022,2,6,1,6,True,2022-02
13779,row_c33d7771fd11,comp_c3155a7993ac,sal_341347641966,2018-08-05,Расширения,11000,Продление,12,2018,8,5,3,6,True,2018-08
13780,row_b90491833eef,comp_fa190b4831db,sal_cbe8eea4f752,2022-06-01,Расширения,28000,Расширение,9,2022,6,1,2,2,False,2022-06
13781,row_e2845d42ac83,comp_c3155a7993ac,sal_59ecae463932,2021-09-25,Enterprise Total-150,27000,Продление,12,2021,9,25,3,5,True,2021-09
13782,row_8eff95662deb,comp_c3155a7993ac,sal_59ecae463932,2021-09-25,Расширения,13000,Продление,12,2021,9,25,3,5,True,2021-09
13783,row_7959eb28df3a,comp_c3155a7993ac,sal_e59ce52ee2fa,2018-06-08,Расширения,13000,Новая,12,2018,6,8,2,4,False,2018-06
13784,row_610b29112b7f,comp_fa190b4831db,sal_f2778838362e,2020-07-06,Расширения,11000,Продление,12,2020,7,6,3,0,False,2020-07
13785,row_69910b14df08,comp_c3155a7993ac,sal_bcc192c24e73,2019-06-08,Enterprise Total-150,25000,Продление,12,2019,6,8,2,5,True,2019-06
